id,text,nreposts,nlikes,nviews,tag
4277,"На семинаре:Студентка (держа в руке печенье, очень застенчиво): - Извините, Вы не будете против, если я съем при Вас эту печеньку?Подобряев:- Да хоть куру гриль!(Подобряев А.В., ФиПЛ, синтаксис)",4,307,,Подобряев_hse
4270,"Поздрвляю вас с выходом из гетто первокурсников. Теперь вы - полноценные люди. (Е. Э. Лямина, филфак, 2 курс)",5,289,,Лямина_hse
4241,"""There shouldn't be any tak skazat' problems"" ",1,223,,Галыбин_hse
4237,"Самое страшное наказание в Китае - слайзинг. Это когда человека режут по кусочкам. Я не знаю, почему я улыбаюсь сейчас, пока говорю это *смеется*.",6,282,,Локшин_hse
4222,"Asian women age a bit different. They stay young until becoming Yoda. How would you feel waking up in bed with Yoda? (Марк Даннетт, МИЭФ, 1 курс) ",16,314,,Dannett_hse
4187,"(Об оксюморонах): ""Ну это в духе ""горячее мороженое"", ""талантливый студент""... Шутка"" ",3,221,,Булат_hse
4148,"*Лекция по философии.*- Единорог был, но его убили, поэтому его нельзя встретить, как и настоящих мужчин. (С.М. Климова, 1 курс, филфак)",8,219,,Климова_hse
4131,"""То, что ты делаешь с материалом - это насилие. Ты насилуешь материал, а он кричит, сопротивляется. Но я-то вас учу, чтобы вы с материалом занимались сексом. Вы его обрабатываете, а он вам отвечает 'о даааа…"" (Сергеев, дизайн)",9,326,,Сергеев_hse
4129,"Мы берем логарифм от этого ящика... Я снова попаду в этот список цитат, да? (А. Ахметшин, 1 курс, МИЭФ) ",9,487,,Ахметшин_hse
4115,"*Семинар по бухучёту на исследовательском потоке (ИП) эконома*Макушина: Исследовательский поток - единственные, кто, наверно, из-за концентрации мозгов до сих пор не прислали мне свой почтовый адрес и телефонСтуденты: Мы прислали, неделю назад ещё. В отправленных сохранилось.Макушина: Да? [роется в телефоне] Опа! И правда прислали. Ну, говорила же я вам, что в семье не без урода. Вы ИП, а я ТП(Макушина, эконом, 3 курс)",2,264,,Макушина_hse
4093,"Студенты вышки сидят на фейсбуке. В вконтакте сидят только лохи и студенты МГУ. (Черняк В.И., 1 курс)",3,216,,Черняк_hse
4074,"Надо уже принести болгарку и спилить эту колонну... заодно узнаем, несущая ли она. Как говорится, вскрытие показало, что смерть наступила в результате вскрытия.(Логвенков, линал, 1 курс соцфак)",2,281,,Логвенков_hse
4052,"*Пряча тетрадку с линейной алгеброй*Так, это вам ещё рановато! А то ещё суициднёте у меня тут раньше времени! (Жуков, МИЭФ)",2,290,,Жуков_hse
4044,"— Здесь я лох.— Уважайте своё женское достоинство! Вы лошара, а не лох.(Фурманов, ПИ 3 курс)",3,211,,Фурманов_hse
4040,"Об иконе. ""Он смотрит не на них, а на нас. Ананас... ананас...""(Воскобойников О.С. 1 курс История)",10,399,,Воскобойников_hse
4015,"«Можно ввести такую систему: те, кто понял, будут поднимать таблички ""Я всё понял"". Ну, или: ""Всё очень плохо""».(Сахарова Н. Е., дискретная математика для лингвистов, 1-й курс)",7,252,,Сахарова_hse
3981,"For things you like you need to go to hell. (M.Dannett, МИЭФ, 1 курс) ",9,245,,Dannett_hse
3971,"С: Евгений Григорьевич, а вы можете микрофон держать ближе? Ясин: Я немного стеснён, потому что и так его уже в рот засунул. (эконом, 3 курс, Ясин Е.Г., рос. экономика)",1,312,,Ясин_hse
3956,"How would you prove there is no invisible intangible transsexual unicorn sitting on your head, smoking a big mushroom?(M.Dannett, МИЭФ, 1 курс)",22,377,,Dannett_hse
3952,"Чтобы доказать виновность, надо доказать, что ты прокурор.(С.А. Пашин, факультет права)",9,210,,Пашин_hse
3943,"Каждый раз когда кто-то выходит с лозунгом ""защитим отечественного производителя!"", на обратной стороне должно быть честно написано ""и навредим отечественному потребителю!"" (Федоровых Д. А., эконом)",21,438,,Федоровых_hse
3932,"You need to be careful using the collocation ""personal service"". It usually means prostitution. (M.Dannett, МИЭФ, 1 курс)",2,210,,Dannett_hse
3899,-Безрукова здесь?Поднимите руку. (Скоробогатов 1 курс),4,236,,Скоробогатов_hse
3886,"(По поводу сокращения времени на изучение Истории государства и права зарубежных стран с 4-х до 2-х модулей) ""Видимо, руководство Вышки действует по принципу Петра Первого: ставить перед русскими невозможные задачи, чтобы они сделали хоть что-то"" (Д. Ю. Полдников, Право)",3,212,,Полдников_hse
3832,"Так, проблемы инфраструктуры в России... Ну, помимо той проблемы, что инфраструктуры вообще нет, имеются проблемы даже с той инфраструктурой, что есть. ( Борисова Л.А.)",5,232,,Борисова_hse
3817,"-Сергей Андреевич, а какую дополнительную литературу вы порекомендуете почитать? -Ну, мне ""Мастер и Маргарита"" нравится. (С.А. Шершаков, программирование)",11,345,,Шершаков_hse
3813,"""Я не помню, как я перешла от марксистской теории к сайту знакомств Афганистана..."" (Мезенцева, гендерная социология)",6,262,,Мезенцева_hse
3776,"Я бы вас спросил на первом курсе, что такое отрасль права. Но вы-то уже на втором - не хотелось бы ставить вас в неловкое положение.",5,360,,Овчинников_hse
3770,"Одним из участников Уголовного Судопроизводства является терпила. Но мы будем называть его, конечно потерпевший.  (Право, НН)",11,209,,Ковтун_hse
3767,"Нет ничего слаще власти. А вы говорите ля мур, ля мур. Эх, ерунда. (Овчинников, право)",4,230,,Овчинников_hse
3764,"""Совет девушкам: если хотите понравиться парню, знакомьтесь с ними там, где у них возникает сильное эмоциональное возбуждение. Ну, например, на качелях... над пропастью""(Осин, психфак)",6,268,,Осин_hse
3761,"""These are 4F basic responses: food, fight, flight and... Well... I think you understand what is the last F.""(Паниди К. А., эконом)",10,393,,Паниди_hse
3758,"Сам я лекции читать не люблю. Я люблю, когда студенты говорят, а я между делом отпускаю всяческие остроумные комментарии. (М.Б. Велижев, филология, 2 курс)",3,281,,Велижев_hse
3686,"Какая тут проституция, Петров. Это любовь. Девушка не сразу всегда понимает, что любит, а вот посмотрит на бриллиантовые сережки, и поймет, что что-то тут есть.*лекция по уголовному праву*(Мурзаков С.И., уголовное право, НН)",12,252,,Мурзаков_hse
3625,"Живут счастливо и умирают в один день либо в сказках, либо в автокатастрофах. (Демография, Сакевич)",10,236,,Сакевич_hse
3622,"- Семилетняя война началась в 1756 году...- А закончилась?- ...- Ну это же просто - прибавьте семь лет!- Так я это и делаю...(А. Васильев, филология)",2,219,,Васильев_hse
3598,"*Е.С. Входит в аудиторию, садится и роняет зарядку от ноутбука. Поднимая ее, случайно сталкивает что-то со стола.* - Сейчас я перестану разбрасывать предметы, и мы начнем. (Е. С. Островская, филология, 2 курс) ",5,383,,Островская_hse
3579,"- Если вас интересует вопрос: ""Кто автор работы и что он курил?"", то автор я и я не курю. (Долгоруков В.В., зачет по логике, психфак.)",10,351,,Долгоруков_hse
3573,,11,216,,Фёдоровых_hse
3517,"Это скорее иллюзия, нежели объективная реальность... так же, как и ваше юридическое образование. (Булат, право)",11,262,,Булат_hse
3513,"— Виталий Владимирович, а что такое трансцендентальное единство апперцепции?— Маленькая ещё, знать такие вещи!",9,241,,Долгоруков_hse
3460,"-Как будет проходить экзамен: ты берешь билет, и если ты молился, то может быть бог поможет.(Востоковедение, 1 курс,Аджави Хуссейн Ахмедович)",8,226,,Аджави_hse
3417,"Студент в начале семинара: - А вы можете не стирать с доски то, что осталось от предыдущей группы? - Нет. У нас будет другой семинар. С блекджеком.. (пауза).. и шлюхами. - А вы знаете, что существует паблик с цитатами преподов ВШЭ? - Я сказал ""шлюпками""! (Чириков И.С., социология)",10,428,,Чириков_hse
3361,"Чем меньше на вас одежды на экзамене, тем меньше вы меня волнуете...ну в плане списывания. (Акимов Д. В.)",15,410,,Акимов_hse
3346,"Выходишь ты из ванной с полотенцем на голове, вся ренессансная такая!(Воскобойников, истфак)",7,238,,Воскобойников_hse
3297,"Если я дал вам пощечину , разорвал на вас одежду и дал по заднице, по голой, то это еще не значит что я применил насилие в целях совершения полового акта. Просто вы мне неприятны как студенты, которые не учили уголовное право и этим я успокоился .(С. И. Мурзаков ,NN)",20,296,,Мурзаков_hse
3268,"Обычно защита проходит весело. Комиссия постоянно смеется. Потому что читать без смеха то, что вы приносите, просто невозможно. Если не будем смеяться, получим сердечный приступ. (Агадуллина Е.Р. психфак, консультация перед госом)",16,250,,Агадуллина_hse
3260,"Этот маркер отчетливо пахнет виски. *принюхивается* Причем не самым дешевым! Надо Сергею Владимировичу рассказать...(М.А.Даниэль, морфология, ФиПЛ)",5,270,,Даниэль_hse
3239,"— Ну хорошо... давайте представим, что вы все в армии... *запинается, оглядывает аудиторию, где сидят около восьмидесяти девушек и один парень* в Израильской... (М.И. Свердлов, филология)",7,323,,Свердлов_hse
3227,""" Ты можешь быть сколько угодно восхитительным, но если ты никому не нужен, то ты никому не нужен"" (Лебедев, факультет психологии, социальная психофизиология, *про естественный отбор и моногамию*)",20,291,,Лебедев_hse
3188,"– (рисует на доске три кружочка). Эти понятия совместимы попарно, но не совместимы все вместе. Приведите пример. Подсказываю: что можно делать вдвоем, но нельзя втроем? – Эм… ну это… – Да я не про это! – (радостно) А знаете, можно и втроем! – (шепотом) Я в курсе. (Долгоруков, логика)",6,335,,Долгоруков_hse
3143,"Что должен студент? Студент должен быть отчислен! А вот задача студента в том, чтобы бороться с отчислением. ",19,281,,Сердюков_hse
3117,"Windows 8: от создателей LMS. (Маркин М., эконом)",2,230,,Маркин_hse
3091,"ММ: Как вы можете доверять моим родителям, если их не знаете?Студент: Мы ведь видим, что вы умный,образованный, у вас хорошие манеры, высшее образование, вы воспитанный.ММ (с довольным видом): Так-так, продолжайте....(Маркин М., эконом 2014)",1,213,,Маркин_hse
3087,,20,475,,Топ10_hse
3086,,13,441,,Топ10_hse
3084,,8,365,,Топ10_hse
3083,,6,356,,Топ10_hse
3066,,7,441,,Топ10_hse
3065,,3,321,,Топ10_hse
3061,,14,457,,Топ10_hse
3060,,0,215,,Топ10_hse
3056,,3,243,,Топ10_hse
3054,,3,267,,Топ10_hse
2986,"Стирает с доски, и, вдруг губка вылетает из крепления и отскакивает ему на рубашку грязной стороной: ""Опа, нападение... И вот как я жене объясню, что это не женская тушь?"" (Тонков Е.Н., право, экфак, 1 курс, СПб)",4,288,,Тонков_hse
2877,"Влетает шмель в аудиторию, все внимание приковано к нему. Минабутдинов: -Давайте посмотрим сюда, я вам сам пожужжу (Минабутдинов, эк.фак, СПб)",11,264,,Минабутдинов_hse
2866,"Зачем вставать ночью за водой? Пнул раба, и он пошел.",11,254,,Марей_hse
2852,"Тонет ваш ребенок и еще один.Вы кинетесь спасать своего, потому что вложились в него, тонет ваш инвестиционный проект.(Барсукова С.Ю.,эконом. социология)",12,322,,Барсукова_hse
2810,"Вот строчка: ""Ночь потушит наш огонь"". Хм, сразу вспоминается ""come on,baby, light my fire"", да? Нет? Что, только мне? Ну и ладно, мне можно.(В.В.Файер, ФиПЛ, античка у 2-ого курса)",10,306,,Файер_hse
2764,"- В Турции до сих пор муж имеет право расторгнуть брак, если жена вышла замуж не девственницей.*тишина у аудитории* - А что вы так расстроились то?(Солодкова О. Л., востоковедение)",10,280,,Солодкова_hse
2732,"В мучениях возрастает ваша стоимость. И только так. Так что идите и страдайте. (Малашкин А.В. ПМиК, МИЭМ)",16,249,,Малашкин_hse
2680,"Проверка эссе — это в некотором роде потребление. Вы готовили нам свои блюда в виде эссе, мы пробовали их, но, кажется, вы пытаетесь накормить нас полуфабрикатами. Вы пытаетесь подсунуть нам недоваренную яичницу и недожаренный борщ.И только одно блюдо удалось на славу!(Шаповалов, на разборе 2 этапа всеросса по обществознанию)",17,292,,Шаповалов_hse
2605,"Студенты: и это называется лекции по логике? Долгоруков: я поговорю с учебной частью, в следущем году у вас будет курс ""бабушка, фейхуа и алкоголизм"". Электив, так сказать.",8,210,,Долгоруков_hse
2593,"-Почему переменные ""е"",""к"",""л"",""м"",""н""? -Понимаете, в прошлый раз я обнаружил, что мы используем переменные ""б"",""д"",""с"",""м"" - как-то не очень, пусть уж будут лучше ""еклмн"". (Долгоруков, психфак)",10,307,,Долгоруков_hse
2585,"- When I saw the list of students I was surprised: 80 people chose this course. Just wondering: is there any reason for that? - Yes. We were asked to pick 4 courses out of, well, 4 courses. So we had no choice. - Right, great! You could've told me that the course was interesting, or you were curious, but all of you are just like: ""We had no choice!"" Thank you! (Д. Майснер)",4,215,,Майснер_hse
2576,В прошлом году я проводил анонимный опрос по поводу моего курса. Узнал о себе много нового. В этом году проводить не буду. (Бессуднов А.Р. Социология),11,249,,Бессуднов_hse
2575,"Дементьев: Хорошо не когда твоя корова родила, а когда у соседа сдохла.Студент: Вся суть рейтинга МИЭФ в одном предложении.(Дементьев А.В., макро, 2 курс, МИЭФ)",7,274,,Дементьев_hse
2529,"(Студенты) -А когда у нас будет экзамен по информатике? (А.А.) -Ну где-то в середине июня.Точно не знаю. А когда у вас первый экзамен? (С) -31 мая по истории. (А.А.) -Ну и что вы тогда волнуетесь о моем экзамене? Вас к моему экзамену уже отчислят. (Пальянов А.А., МЭиМП)",4,245,,Пальянов_hse
2519,"*Идет третий час консультации перед контрольной работой*Студент: Вы написали, что консультация будет с 17 часов до упора. это значит до скольки? Федоровых: Это значит, что пока не упоремся, будет идти консультация.",24,559,,Федоровых_hse
2513,"- Вы почему опоздали?- Проспал.- Уже не первый раз. Она хотя бы красивая?(Мозиас, МЭиМП)",22,572,,Мозиас_hse
2509,"Человеческий мозг сильнее сессии! (Григорьев Л.М., МирПол)",10,231,,Григорьев_hse
2507,"Тотальная ошибка - это круглый квадрат. Всё остальное - мелочи жизни. (Рогонян Г.С., философия, СПб)",18,228,,Рогонян_hse
2503,"-Крылов: Был случай, когда студент так громко читал текст, что его вне аудитории услышали и подумали, что он матом ругается.-Студент: А что их так смутило?-Крылов: Усратикя ахуйа айебу фи биляди.( Крылов А.Ю., арабский)",15,317,,Крылов_hse
2486,"-Сейчас небольшая контрольная на 15 минут. Берём листочки, пишем фамилию, номер группы. два вопроса. 1- характеристика основных патологических состояний сознания. 2 -проиллюстрировать на собственном примере сумеречное состояние сознания, вызванное внезапной контрольной 1 апреля! (Романов, психфак)",14,295,,Романов_hse
2483,"Если вас не берут в Гарвард учиться, отправляйтесь туда профессором.(Карпова Н.С., МЭиМП)",10,288,,Карпова_hse
2465,"Загадка о качестве советской промышленности:- Жужжит, не летает, в ж*пу не попадает.Отгадка:- Советский бесшумный летательный аппарат по попаданию в ж*пу.(В.А. Четвернин, право)",13,210,,Четвернин_hse
2464,""" В прошлый раз из этой аудитории я выгнал 6 человек. Сегодня я хочу побить свой рекорд и вы мне в этом поможете. Игра началась""",4,264,,Федоровых_hse
2454,"*Студент рисует график спроса и предложения с неправильным расположением осей. Другой студент это замечает.*Федоровых: ""Ну да, у графика нетрадиционная ориентация, но каждый может выбрать ориентацию сам, давайте не будем его (имя студента) осуждать"".",4,282,,Федоровых_hse
2446,(Экзамен) Долгоруков: Какие средства социального контроля Вы знаете? Студент: Мм... Долгоруков: Спрошу по-другому – Вас часто бьют?,7,219,,Долгоруков_hse
2443,"Если категорически нельзя, но очень хочется, то можно.. Как это называется? Правильно! Коррумпированное общество! (Покровский, социология, 3 года назад)",9,242,,Покровский_hse
2423,"Во время экзамена: хотите анекдот расскажу? Чем отличается устный экзамен от письменного? Вырезом декольте. (Кутлалиев, социология)",6,272,,Кутлалиев_hse
2397,"Я ВАМ ЭТУ ФОРМУЛУ НА ДОСКЕ ВЫЖГУ !(Логвенков, матан на ГМУ)",9,210,,Логвенков_hse
2374,"Я понимаю, что он экономист, но некоторые вещи он же должен соображать.(Балашова, социология)",9,258,,Балашова_hse
2373,"*Психологический тест*-О этот вопрос про вас на сессии! ""Бывает ли, что вы говорите о вещах, о которых ничего не знаете?"" ",5,255,,Хачатурова_hse
2351,"Получи лицензию на ношение оружия. Зачем, спросишь ты? Чтобы на экзамене застрелиться.(Матан ,ГиМУ ,Логвенков)",11,213,,Логвенков_hse
2339,"Рейтинговая система приводит к тому, что вы становитесь малость долбанутыми.(Поклонов, БИ)",15,340,,Поклонов_hse
2332,"А потом добрые христиане присылают письма,в которых написано что если вы не верите,то ВЫ БУДЕТЕ ГОРЕТЬ В АДУ,В АДУ,ГОРЕТЬ В АДУ.(Долгоруков ,Психфак)",8,211,,Долгоруков_hse
2317,"Что общего между Сталиным и Моисеем? Моисей вывел евреев из Египта, а Сталин — из политбюро.(Гловели, МЭиМП)",18,286,,Гловели_hse
2297,"""Я часто проверяю ваши контрошки в метро. Иногда пассажиры удивляются - столько красного, а стоит пятерка."" (МЭ и МП, немецкий язык)",10,395,,Блок_hse
2255,"На доске ничего не видно, но так даже лучше, так загадочнее. (В.В. Файер, 2 курс, античная литература)",11,295,,Файер_hse
2254,"- А можно уже просто умереть в этом универе?- Да, это и будет правильным ответом!",14,248,,Пильник_hse
2243,"Придется установить крепостной режим. Можно выйти? Нет, только в Юрьев день. ",6,417,,Булат_hse
2194,"У меня есть презентация, но техника не работает, поэтому найдите её сами на сайте кафедры. Опыт последней контрольной показывает, что вы (за редким исключением) способны найти нужную информацию в интернете на телефоне под столом незаметно для преподавателя за пару минут. (Мельник Д.В.)",9,250,,Мельник_hse
2189,Получить галочку на моем семинаре-бесценно. Для всего остального есть Mastercard. ,10,324,,Мельник_hse
2178,"""Будучи юристами, никогда не используйте термин ""легитимность"", оставьте его политологам, историкам, и гражданам пивного ларька"" (Краснов, факультет Права)",10,226,,Краснов_hse
2165,"""Наша жизнь наполнена выбором. Вот вы выбрали психфак, а могли пойти героином торговать"" (с) (Долгоруков, психфак)",8,257,,Долгоруков_hse
2160,"Бонд - Джеймс Бонд.Алгебра - линейная алгебра.(1 курс БИ, Быков А.А)",6,210,,Быков_hse
2092,"At my first year at the university of Athens, I realized that microeconomics is just a bunch of mathematical tasks, nothing to do with reality, so I went back home and didn't go to the university for a year. But then I've got a note from the army, so I came back... (К.Маринакис)",11,234,,Marinakis_hse
2091,"Девочки, у вас только два варианта: или замуж, или теория вероятности!(Радионова М.В., пермский кампус)",8,235,,Радионова_hse
2053,"""К доске пойдут писать мальчики - у девочек маникюр, это для него вредно. Если парень отказывается, я резюмирую, что у него маникюр"". (Макарова И.А., ВШЭ СПб, юрфак)",4,273,,Макарова_hse
2028,"Когда Россия в таком кризисном состоянии, когда столько вокруг интересного и непонятного, вы в своих дипломных работах изучаете отношение молодежи к земляничному мылу. (Толстова Ю.Н.)",28,397,,Толстова_hse
2023,"Нельзя так просто сесть на первую парту среди ботаников, и говорить на реальном пацанском пермском диалекте.",10,220,,Кожанов_hse
2009,"Конституционный суд, как сердце красавицы... склонен к измене и перемене... (Блохин П.Д., право)",2,249,,Блохин_hse
1993,"Вы не смотрите, что в Матвеевой написано. Вы слушайте, что лектор говорит. (Матвеева Т.Ю.)",13,267,,Матвеева_hse
1988,"Студент: мне кажется, на рынке происходит как бы естественный отбор Препод: то есть, по-вашему, фирмы спариваются, дают потомство и только удачные мутации выживают? (с) (Федоровых ,эконом)",5,226,,Федоровых_hse
1978,"И тут Ленин решил провести коллективизацию. Коллективизацию он провел через задницу. Задницей был Молотов. (с) (Гловели Г.Д., МЭиМП, прошлый год)",17,376,,Гловели_hse
1912,"Сорвин К.В.: ""Моральный закон во мне априорен. Кто бы под этим подписался?"" Студентка: я! Сорвин К.В.: ""Я имел в виду Канта, но Ваш вариант мне тоже нравится""",5,217,,Сорвин_hse
1898,"- Вот почему вы так и не представили свой доклад?- Ну вы сказали ""Ни и ладно"", и я подумала ""Ну и хорошо"".- Вот видите что бывает, когда девушка начинает думать.",3,212,,Кургинян_hse
1892,"Они назывались ""досократиками"". Представляете, это ж каким человеком нужно быть, чтобы всех, кто был до тебя, назвать ""дотебятиками""!?(В.В.Файер, ФиПЛ)",9,267,,Файер_hse
1880,"Эта девушка была счастливой, а тут вдруг- микроэкономика... Скоро наденет клетчатую юбку в пол, будет пить какао и плакать. Вот что делает микроэкономика с людьми. Остановитесь! (С)",11,323,,Мельник_hse
1877,"*О том, как познакомиться с девушкой в метро*-Девушка, а не хотите ли проинтегрировать по частям?",2,210,,Самовол_hse
1867,"Хитров: - Государство запрещает пропаганду сексуальности, и при этом само же ее показывает. Например, через рекламу и т.д. При этом стоимость этой рекламы очень высока. Вообще, все, что касается сексуальности, очень дорого.Студентка: - Кстати да. В сексшопе так все дорого!Хитров после паузы: - Ну да, на одну стипендию не разгуляешься...(Хитров, философия. Психфак)",7,217,,Хитров_hse
1860,"Хороший пример. Да, на гей-парадах все так обычно и происходит. Стоп-стоп-стоп! Я не был! Мне рассказывали... (Долгоруков)",0,260,,Долгоруков_hse
1832,Федоровых: - Вы в плацкарте едете? - Да. - Бугагашенька ,3,288,,Фёдоровых_hse
1812,"Обычно защита проходит нормально. Всех адекватно оценивают. Есть, конечно, девственницы... *немая сцена. студенты вытаращили глаза* Ну которые начинают ""мне никогда не ставили 7!!!"" ну потерпишь, че. В первый раз всегда больно. (с) (Скворцов, психфак)",34,521,,Скворцов_hse
1801,"Акимов: -о, вы тут!- ну да.. у нас же лекция..- ну, я думал вы не придёте.. я просто так зашёл проверить...",3,231,,Акимов_hse
1794,"Заказчик не то чтобы дебил, но просто специалист в другой области. (Титаев. Питер)",9,280,,Титаев_hse
1793,"Вот о чем с вами можно говорить, если вы не видели эльфов?! © (Д.В. Мельник)",10,283,,Мельник_hse
1766,"Мельник: Она не должна спать на первой парте, это отвлекает. Я чувствую себя ничтожеством! (1 курс, соцфак)",3,213,,Мельник_hse
1743,"-Почему задание не сделал? -Вчера хоккей был, расстроился, руки не поднимались что-то делать. -Хоккей? какой хоккей? ты называешь это хоккеем?? (Морозов, тервер, 2 курс)",7,365,,Морозов_hse
1722,"- Почему он не ходит на мои пары?- Нуу, потому что он умный- Я тоже ниче такой, но я ж хожу к вам на пары. (А.М. Изосимов)",16,441,,Изосимов_hse
1701,"- Какой девиз у Вышки?- ""Не для школы, а для жизни мы учимся""- Нееет. Неправильно. ""Нет человека - нет проблемы""(Мельник, эконом)",69,815,,Мельник_hse
1667,"Чему нас учит Сартр: вместо того, Чтобы сказать «мадам, не хотите ли со мной переспать?» нужно говорить так – «мадам, не согласитесь ли вы зайти и посмотреть мою великолепную коллекцию марок?» (Долгоруков)",6,271,,Долгоруков_hse
1641,"-Что? Мимимизировать? Хорошо, значит сделаем издержки достаточно няшными. ",38,680,,Фёдоровых_hse
1638,"Любовь приходит и уходит, а право остаётся. (В.В. Таланов. Право ВТО, НИУ ВШЭ спб)",32,429,,Таланов_hse
1572,В Австралии жить неинтересно. Раз в год на кого-нибудь кенгуру упадет - все обсуждают. Вот в России интересно жить.,4,208,,Четвернин_hse
1555,"""Что-то вас сегодня мало... Аааа, понятно, вчера праздник был. Значит, тут только одинокие сердца собрались"" (Кургинян С.С. психфак)",4,235,,Кургинян_hse
1544,"""Обязательным условием заключения брака являлось нахождение обоих супругов в здравом уме. Но разве кто-то заключает браки в здравом уме?"" ",14,392,,Андрощук_hse
1531,"«На этой сексуальной ноте мы заканчиваем наш курс, немного абсурдный и непонятный, но согласитесь, это лучше, чем ничего.» (Ищенко, философия, последний семинар на факультете логистики)",5,234,,Ищенко_hse
1493,"Читать Гарри Поттера, завернувшись в плед - одно из самых больших удовольствий в жизни. (филология, Лекманов)",18,309,,Лекманов_hse
1489,"*Совет от Урнова*Если тебя спрашивают как профессионала, а ты не знаешь что сказать... Сделай умное задумчивое лицо, выдержи паузу и ответь ""И все таки нет.""",19,281,,Урнов_hse
1480,"Прочитал я ваши эссе. Некоторые - очень ничего, читаю и понимаю, что человек говорит по-русски. А некоторые... Как вам сказать... Ну вот знаете терку для овощей? Вот когда я читал эти эссе, у меня было ощущение, что мне этой теркой по мозгам кто-то ррррррррраз, ррррррррраз, ррррррррраз (Андрощук)",5,229,,Андрощук_hse
1446,"""Берегите ваших мужиков. У вас они, по моим наблюдениям, такие, хиленькие. Я бы даже сказал, прости господи, хипстеры!"" (Евстафьев Д.Г.) *про мужскую половину на рекламе*",17,323,,Евстафьев_hse
1440,"""Греческие воины умирали с улыбкой. Берите пример, котятки!"" (А.В. Марей)",11,269,,Марей_hse
1407,"-давайте предположим, что я полный идиот, а вы пытаетесь объяснить мне суть линейной регрессии... -(студентка) регрессия показывает нам... -Дайте. Мне. Пошутить. -(студентка)ой, извините, пожалуйста... -Все. Вы все испортили. Шутки больше нет. (Стародубцев, Питер)",5,218,,Стародубцев_hse
1400,"На следующей неделе Вышка проводит олимпиаду. Сюда придут толпы школьников, чтобы занять ваше место... Пока что только место в аудиториях. (Федоровых Д. А., эконом)",6,240,,Федоровых_hse
1391,Это маркетинговый провал сказать женщине что есть еще одна такая же.,20,326,,Заздравных_hse
1372,"""Дионисическое начало - это не оргии и алкоголь. Я пью вино каждый день, но это же не делает меня алкоголиком. Ну если вдруг станет заметно, вы мне скажите"" (Кречетова, культурология)",7,283,,Кречетова_hse
1324,"Эту теорему мы доказывать не будем, здесь как Вконтакте - ""все сложно"". (Лобанов, экономика, 2008 год)",4,287,,Лобанов_hse
1305,"- Почему вы не заходите? - Мы боимся! - Чего!? - Местного самоуправления. - Дети мои, не бойтесь того, чего нет. (Овчинников)",11,272,,Овчинников_hse
1298,"*после вывода огромной формулы на доске* ""Если что-то не ясно, предлагаю смириться"" (Фурманов, теорвер и матстат, отделение программной инженерии)",11,293,,Фурманов_hse
1178,"Семинар по истэку. Обсуждаем бары, кальяны и виски. - Девушки, ну кальяны курить и пить такие крепкие напитки не надо в вашем возрасте. Вы же должны же быть этими...как его... Феями!Вы видели фею с виски? (c)Мельник",10,228,,Мельник_hse
1147,"Студент не понимает, не понимает, потом привыкает. Субочев.",19,223,,Субочев_hse
1116,-А как примерно будет выглядеть зачет?-Больше всего зачет будет похож на письменный тест и на смерть.(Пащенко),19,396,,Пащенко_hse
1075,"Никогда не говори никому ""Отвали"", вместо этого говори ""Мы с вами работаем в разных парадигмах"". (С) Кожанов",24,338,,Кожанов_hse
1063,"На контрольной вам нужны три вещи: ручка, чтобы писать, водичка, чтобы пить и платочек - слезки вытирать. (Логвенков)",27,473,,Логвенков_hse
1044,"""Вот вам пример от балды. Собственно, я и экзамены вам так же составляю."" (с) (Салимова Альфия Фаизовна, МЭиМП, прошлый год)",10,206,,Салимова_hse
1028,"Из вас математики, как из дерьма пули. (Логвенков)",24,219,,Логвенков_hse
1011,"""Государь"" Макиавелли - краткий курс тирании для чайников.",10,314,,Пащенко_hse
994,Чизбургер безразличия.,18,433,,Акимов_hse
992,Обществознание - это не наука: обществознание - это хрень! ,10,330,,Горбатова_hse
989,"Я прочитал паблик ""Цитаты преподов HSE"" и вывел формулу идеальной шутки. Во-первых, надо заранее предупредить, что сейчас будет шутка, а во-вторых, в ней должна быть доля сексизма. (Павлов А.В., философия)",2,251,,Павлов_hse
988,"""Еще 5 градусов и путь до метро будет усеян детскими трупиками"" (Мельник Д.В.)",5,258,,Мельник_hse
926,"Я уже что только не делаю, чтобы вы не приходили на пары. Не отмечаю вас, лекции свои высылаю на почту, а вы все ходите и ходите! Спите лучше дома. (с) (И. Б. Орлов)",14,403,,Орлов_hse
906,"""Когда то я был молод и красив...а теперь только красив."" (А.Осавелюк)",3,233,,Осавелюк_hse
